power,war_name,start_year,end_year,duration,outcome,primary_enemy,enemy_modern_equiv,enemy_type,posture,home_away,self_capital,enemy_capital,distance_km,self_gdp_cap,self_pop_thousands,opp_gdp_cap,opp_pop_thousands,self_urban_pct,opp_urban_pct,self_builtup_ha,self_grazing_ha,self_cropland_ha,opp_builtup_ha,opp_grazing_ha,opp_cropland_ha,self_urban_pop,self_rural_pop,opp_urban_pop,opp_rural_pop,gdp_cap_ratio,pop_ratio,urban_pct_ratio,builtup_ratio,grazing_ratio,cropland_ratio,urban_pop_ratio,self_total_gdp,opp_total_gdp,total_gdp_ratio,log_gdp_cap_ratio,log_total_gdp_ratio,log_pop_ratio,log_urban_pct_ratio,log_builtup_ratio,log_grazing_ratio,log_cropland_ratio,log_urban_pop_ratio,log_distance,win,is_offensive,is_home,is_colonial,century
Ottoman/Turkey,First Ottoman-Venetian War,1463,1479,16,Won,Venice,Italy,European,Offensive,Away,Constantinople,Venice,1432,777.62,6351.8,2534.570454165618,10093.0,2.278961726,19.73251496,4621.076688,6133569.1,7466876.255,139505.5724,2283683.394,8488276.94,138732.33380000002,5944767.77,1711660.0,6922493.655,0.30680543865804394,0.6293272565144159,0.11549271497422951,0.033124674581099384,2.685822875497951,0.8796692553483063,0.08105133834990595,4939286.716,25581419.59389358,0.19308102499436872,-1.1815414825990789,-1.6446453595527615,-0.4631038769536827,-2.15854782482572,-3.4074768186908173,0.9879871523294824,-0.12820928835287493,-2.51267251829143,7.266827347520591,1.0,1,0,0,15
Ottoman/Turkey,Ottoman-Safavid War of 1514,1514,1514,1,Won,Safavid Persia,Iran,Colonial / Eastern,Offensive,Away,Constantinople,Tabriz,1516,773.9733333333334,6524.0,917.2056074766356,4140.0,2.32354607,2.5333299240000002,5032.985704000001,6420140.7,7883651.09,3572.1768380000003,5288068.69,3818143.112,151098.5128,6343901.69,105001.7976,4034998.23,0.843838422949294,1.5758454106280193,0.9171904725031779,1.4089408033947954,1.2140804282933775,2.064786693097637,1.439008819407107,5049402.026666666,3797231.214953271,1.3297589061162305,-0.1697942447167455,0.28499765220479895,0.4547918969215444,-0.08644011564154766,0.3428382188294183,0.19398694109635237,0.7250269247568067,0.3639545567308601,7.323830566202317,1.0,1,0,1,16
Ottoman/Turkey,Ottoman-Mamluk War,1516,1517,1,Won,Mamluk Sultanate,Egypt,Colonial / Eastern,Offensive,Away,Constantinople,Cairo,1236,774.8266666666667,6556.0,1077.6,4160.0,2.3252944799999997,3.065524028,5064.5905760000005,6447977.8,7921749.46,3118.189072,0.0,396532.8808,152047.3432,6377952.86,127708.914,4032291.08,0.7190299430833953,1.5759615384615384,0.7585308282568124,1.624208942773179,,19.97753488693793,1.1905773719131305,5079763.626666667,4482816.0,1.13316353530162,-0.3298522766714994,0.12501330993691193,0.4548655866084113,-0.27637183730582177,0.48502089280667326,,2.994608386576453,0.1744383759401574,7.119635638017636,1.0,1,0,1,16
Ottoman/Turkey,Siege of Belgrade,1521,1521,1,Won,Kingdom of Hungary,Hungary,European,Offensive,Away,Constantinople,Buda,1069,776.96,6636.0,,1250.0,2.329665505,4.821,5143.602756,6517570.55,8016995.385,5927.925063,1884016.13,1426426.0050000001,154419.4192,6463080.785,60262.5,1189737.5,,5.3088,0.48323283654843396,0.8676902459689546,3.4594027334574893,5.620337372494832,2.562446284173408,5155906.5600000005,,,,,1.6693658210139883,-0.7272566782374483,-0.14192048749405586,1.24109595378101,1.7263916927968603,0.940962381971023,6.974478911025045,1.0,1,0,0,16
Ottoman/Turkey,Siege of Rhodes,1522,1522,1,Won,Knights Hospitaller,,European,Offensive,Away,Constantinople,Rome,1374,777.3866666666667,6652.0,,,2.33053971,,5159.405192,6531489.1,8036044.57,,,,154893.83440000002,6480106.37,,,,,,,,,,5171176.106666666,,,,,,,,,,,7.2254814727822945,1.0,1,0,0,16
Ottoman/Turkey,Battle of Mohács,1526,1526,1,Won,Kingdom of Hungary,Hungary,European,Offensive,Away,Constantinople,Buda,1069,779.0933333333334,6716.0,,1250.0,2.3340365299999997,4.826,5222.614936000001,6587163.3,8112241.3100000005,5934.073077999999,1865811.7799999998,1423355.03,156791.4952,6548208.71,60325.0,1189675.0,,5.3728,0.48363790509738913,0.8801062722605051,3.5304543419701213,5.699380083688608,2.5991130576046415,5232390.826666667,,,,,1.6813491879010847,-0.726418782218453,-0.12771261486886942,1.2614265714363473,1.7403574116783935,0.9551702551382627,6.974478911025045,1.0,1,0,0,16
Ottoman/Turkey,First Siege of Vienna,1529,1529,1,Lost,Habsburg Austria,Austria,European,Offensive,Away,Constantinople,Vienna,1276,780.3733333333333,6764.0,,2145.0,2.336659145,1.793000071,5270.022244000001,6628918.95,8169388.865,3145.776867,3004842.188,910353.4495,158214.7408,6599285.465,36730.0,1992270.0,,3.1533799533799534,1.3032119645688514,1.675268929364913,2.2060789004071317,8.973864897734977,4.307507236591342,5278445.226666667,,,,,1.1484748786563537,0.26483195917887886,0.5159737072342043,0.7912166864687443,2.1943164525858836,1.4603593694165264,7.151485463904735,0.0,1,0,0,16
Ottoman/Turkey,Spanish-Ottoman Wars,1529,1574,45,Indecisive,Spain,Spain,European,Defensive,Home,Constantinople,Madrid,2738,780.3733333333333,6764.0,1249.2561531184972,7217.6,2.336659145,14.74249929,5270.022244000001,6628918.95,8169388.865,15226.89241,3834208.29,7450964.395,158214.7408,6599285.465,1057152.5,6022847.5,0.6246703939662819,0.9371536244735091,0.15849816907130407,0.34609965724450803,1.7288885862796985,1.096420333250029,0.14966122749556002,5278445.226666667,9016631.210748065,0.585412123806796,-0.4705311380079703,-0.5354391946436309,-0.06490805663566063,-1.8420122373321273,-1.0610285186779136,0.5474787663829882,0.092050630741538,-1.8993810224688652,7.914983005848394,,0,1,0,16
Ottoman/Turkey,Ottoman-Safavid War of 1532,1532,1555,23,Won,Safavid Persia,Iran,Colonial / Eastern,Offensive,Away,Constantinople,Tabriz,1516,781.6533333333333,6812.0,914.8405717427158,4320.0,2.33928176,2.551559712,5317.4295520000005,6670674.6,8226536.42,3757.449344,5508808.72,3956764.856,159637.9864,6650362.22,110447.7588,4209552.24,0.85441481005191,1.576851851851852,0.916804630908046,1.4151699903795165,1.2109105505482136,2.079106724657989,1.4453709892753388,5324622.506666667,3952111.2699285327,1.3472855754800026,-0.1573384770641821,0.29809188348024085,0.455430360544423,-0.0868608818694474,0.34724965842345246,0.19137259772082996,0.7319383421701271,0.36836602859525946,7.323830566202317,1.0,1,0,1,16
Ottoman/Turkey,Italian War of 1542,1542,1546,4,Indecisive,Spain,Spain,European,Offensive,Away,Constantinople,Madrid,2738,785.92,6972.0,1253.4314552088756,7404.8,2.34802381,15.164999420000001,5475.453912000001,6809860.1,8417028.27,16314.04718,3955088.92,7391128.71,164382.1384,6820618.07,1128945.0,6211055.0,0.6270147415991183,0.9415514261019878,0.15483177710533666,0.3356281768458145,1.721796965313235,1.138801474071475,0.14560686162744862,5479434.239999999,9281409.239530683,0.5903666241396192,-0.46678522730324545,-0.5270115382226368,-0.060226310919391284,-1.865416060435003,-1.0917513483014156,0.543368492731879,0.12997637082859553,-1.9268450177678258,7.914983005848394,,1,0,0,16
Ottoman/Turkey,Great Siege of Malta,1565,1565,1,Lost,Spain,Spain,European,Offensive,Away,Constantinople,Madrid,2738,795.7333333333333,7340.0,1604.723282878743,7736.0,2.3681305249999998,15.91249965,5838.9099400000005,7129986.75,8855159.525,18237.47485,4168954.65,7285265.575,175293.688,7212206.525,1255962.5,6544037.5,0.4958695008810818,0.9488107549120993,0.14882203155303758,0.3201599995626588,1.710257690138222,1.215488911672242,0.13956920529076305,5840682.666666667,12414139.316349955,0.47048631546886516,-0.7014424899372276,-0.7539884054617964,-0.05254591552456894,-1.90500410603082,-1.138934409512722,0.5366440551483331,0.1951463922908369,-1.9691947054610073,7.914983005848394,0.0,1,0,0,16
Ottoman/Turkey,Fourth Ottoman-Venetian War,1570,1573,3,Won,Venice,Italy,European,Offensive,Away,Constantinople,Venice,1432,797.8666666666667,7420.0,2417.196647191102,12320.0,2.37250155,19.1729543,5917.92212,7199579.5,8950405.45,185546.85700000002,3015182.75,11413595.5,177665.764,7297334.45,2276562.4,9718765.6,0.33007933698477776,0.6022727272727273,0.12374209591685095,0.0318944886250485,2.3877755005065615,0.7841880720234039,0.07804124499288928,5920170.666666667,29779862.693394374,0.1987977825021957,-1.1084222383113043,-1.615467139237389,-0.5070449009260846,-2.089555750952183,-3.445322054492514,0.8703621795978311,-0.2431063996152492,-2.5505178100883423,7.266827347520591,1.0,1,0,0,16
Ottoman/Turkey,Ottoman-Safavid War of 1578,1578,1590,12,Won,Safavid Persia,Iran,Colonial / Eastern,Offensive,Away,Constantinople,Isfahan,2215,801.28,7548.0,908.7965915338098,4780.0,2.3794951899999996,2.598146948,6044.341608000001,7310927.9,9102798.93,4230.9235260000005,6072922.13,4311020.424,181461.0856,7433539.13,124365.2152,4655634.71,0.8816934476477843,1.5790794979079499,0.9158431904060261,1.4286104607791013,1.2038566843932181,2.1115183958126384,1.4590983926508736,6048061.4399999995,4344047.7075316105,1.3922640466203926,-0.12591084841525604,0.3309312325876832,0.4568420810029392,-0.08791011847567588,0.3567022661108493,0.18553030690565367,0.7474073075550177,0.3778187056841033,7.703007682479236,1.0,1,0,1,16
Ottoman/Turkey,Long Turkish War,1593,1606,13,Indecisive,Habsburg Austria,Austria,European,Defensive,Home,Constantinople,Vienna,1276,807.68,7788.0,1941.0,2465.0,2.392608265,2.881000007,6281.378148000001,7519706.15,9388536.705,5090.258339,2713755.596,913375.2415,188577.3136,7688922.905,60410.0,2032590.0,0.41611540443070577,3.1594320486815417,0.8304783961078275,1.2339998738126916,2.7709592422706883,10.278948101966918,3.1216241284555535,6290211.84,4784565.0,1.3146883447084532,-0.8767926426962714,0.2735996373190286,1.1503922800153,-0.18575336338233314,0.21026082322443201,1.0191935571009567,2.3300979300800995,1.1383534203723271,7.151485463904735,,0,1,0,16
Ottoman/Turkey,Ottoman-Safavid War of 1603,1603,1618,15,Lost,Safavid Persia,Iran,Colonial / Eastern,Defensive,Away,Constantinople,Isfahan,2215,811.9466666666667,7915.0,905.5118196811435,5000.0,2.401350321,2.623466107,6411.405572000001,7618981.6,9530987.17,4462.5358750000005,6341105.88,4475080.705,192480.9517,7822519.265,131173.3052,4868826.595,0.8966715276588839,1.583,0.9153349893077157,1.4367179898581768,1.2015225331641994,2.129791125185976,1.4673789869556477,6426557.866666667,4527559.098405718,1.419431028284013,-0.10906567388814507,0.35025610701072984,0.4593217808988751,-0.08846517217496937,0.362361338608662,0.1835895302126191,0.7560239116198456,0.383477807279489,7.703007682479236,0.0,0,0,1,17
Ottoman/Turkey,Polish-Ottoman War of 1620,1620,1621,1,Indecisive,Poland-Lithuania,Poland,European,Offensive,Away,Constantinople,Warsaw,1386,819.2,8000.0,872.0,5200.0,2.41621184,6.9399999999999995,6521.39768,7629440.0,9582588.8,23684.481399999997,3170940.96,5149775.7,195783.098,7904217.1,355600.0,4844400.0,0.9394495412844037,1.5384615384615385,0.348157325648415,0.27534475295709876,2.406049212597134,1.860777897569403,0.5505711417322835,6553600.0,4534400.0,1.4453069865913903,-0.06246116962373623,0.368321746468718,0.43078291609245434,-1.0551008161707915,-1.2897313193582496,0.8779860714568266,0.6209946247932993,-0.5967991000477102,7.234177179749849,,1,0,0,17
Ottoman/Turkey,Ottoman-Safavid War of 1623,1623,1639,16,Won,Safavid Persia,Iran,Colonial / Eastern,Offensive,Away,Constantinople,Isfahan,2215,820.48,8015.0,902.8840021990104,5000.0,2.418834461,2.643721487,6540.808052,7631285.6,9591694.97,4496.990375,6330375.08,4439305.405,196365.8297,7918634.365,132186.0732,4867813.895,0.9087324595426299,1.603,0.9149354320771536,1.45448566854004,1.2055029131070065,2.160629669496686,1.4855258571974888,6576147.2,4514420.010995052,1.4566981326468358,-0.09570455206194899,0.3761723215654669,0.47187687362741587,-0.08890178223241334,0.37465234571794176,0.18689683514965422,0.7703996928700967,0.3957688221624984,7.703007682479236,1.0,1,0,1,17
Ottoman/Turkey,War of Candia,1645,1669,24,Won,Venice,Italy,European,Offensive,Away,Constantinople,Venice,1432,829.8666666666667,8125.0,2413.9957360744047,13190.0,2.4380670149999997,17.71932485,6683.15078,7644820.0,9658473.55,193036.6075,3230046.815,12472429.0,200639.1955,8024360.975,2368457.65,11002423.75,0.34377304577023843,0.6159969673995451,0.13759367445650728,0.034621157440305715,2.366783033762314,0.7743859315615267,0.08471301798450988,6742666.666666667,31840603.758821398,0.2117631536681719,-1.067773590007893,-1.552286828521315,-0.48451323851342204,-1.9834503250591398,-3.363290297086241,0.8615316633657388,-0.2556849100733141,-2.468485993921396,7.266827347520591,1.0,1,0,0,17
Ottoman/Turkey,Austro-Turkish War of 1663,1663,1664,1,Won,Habsburg Austria,Austria,European,Offensive,Away,Constantinople,Vienna,1276,848.9,8215.0,1941.0,2500.0,2.4538027409999996,4.134,6799.613012,7655893.6,9713110.57,5741.345881,2649674.6,887622.2947,204135.5857,8110864.565,87418.8,2025181.2,0.4373518804739825,3.286,0.593566216981132,1.1843238768286288,2.889371245812599,10.942842048917726,2.335145136972825,6973713.5,4852500.0,1.4371382792375065,-0.8270171894250882,0.3626538301899882,1.1896710196150764,-0.5216065008423013,0.16917204367408048,1.0610389164517342,2.3926855483485587,0.8480740463509937,7.151485463904735,1.0,1,0,0,17
Ottoman/Turkey,Polish-Ottoman War of 1672,1672,1676,4,Won,Poland-Lithuania,Poland,European,Offensive,Away,Constantinople,Warsaw,1386,860.6,8260.0,784.0,5720.0,2.461670604,5.223999999999999,6857.844128,7661430.4,9740429.08,18896.31984,3297893.136,5498577.92,205883.78079999998,8154116.36,292160.0,5427840.0,1.097704081632653,1.444055944055944,0.4712233162327719,0.3629195624368729,2.323128762532468,1.7714451303074379,0.7046953066812705,7108556.0,4484480.0,1.5851461038961039,0.09322080005409145,0.4606765821952716,0.3674557821411801,-0.7524231652018138,-1.0135740603552126,0.8429148816677313,0.5717956712661867,-0.34998975869507826,7.234177179749849,1.0,1,0,0,17
Ottoman/Turkey,Russo-Turkish War of 1676,1676,1681,5,Indecisive,Russia,Russia,European,Offensive,Away,Constantinople,Moscow,1756,865.8,8280.0,754.4524815738736,,2.465167432,1.680000008,6883.7246239999995,7663891.2,9752570.64,8897.389912,5613010.82,14581912.16,206660.75639999998,8173339.38,177912.0,10229688.0,1.1475871856022566,,1.4673615596792307,0.773679100509673,1.3653797303743662,0.6688128781047328,1.1615897544853635,7168824.0,,,0.137661638804675,,,0.3834659307431204,-0.2565980901869773,0.3114325806995026,-0.4022509618576575,0.1497895448750506,7.470793774195062,,1,0,0,17
Ottoman/Turkey,Great Turkish War,1683,1699,16,Lost,Habsburg Austria,Austria,European,Offensive,Away,Constantinople,Vienna,1276,874.9,8315.0,1941.0,2500.0,2.4712868809999997,4.494,6929.0154919999995,7668197.6,9773818.37,5880.523621,2639438.6,879341.8326999999,208020.4637,8206979.665,95170.8,2021429.2,0.45074703760947965,3.326,0.5499080732087227,1.1782990663035038,2.905238106315487,11.114924829619106,2.185759326390027,7274793.5,4852500.0,1.4991846470891292,-0.7968489890567914,0.4049213917139445,1.201770380770736,-0.5980041543455076,0.1640719293270195,1.0665153512532413,2.408288784426049,0.7819632859758687,7.151485463904735,0.0,1,0,0,17
Ottoman/Turkey,Russo-Turkish War of 1710,1710,1711,1,Won,Russia,Russia,European,Defensive,Home,Constantinople,Moscow,1756,902.2,8539.5,754.4524815738736,101936.816,2.8010578,2.0,8023.263,7718729.5,9906884.0,13040.001,7031233.5,18266450.0,240871.58,8358436.5,260747.56,12776630.0,1.1958340943062555,0.0837724811808915,1.4005289,0.6152808577238605,1.0977774383399441,0.5423540972657522,0.9237730930253,7704336.9,76906483.79493934,0.10017798916073924,0.1788439287710905,-2.300806783516652,-2.4796507122877425,0.3368499509924434,-0.48567643619605044,0.09328762521900492,-0.6118361748720041,-0.07928880781672035,7.470793774195062,1.0,0,1,0,18
Ottoman/Turkey,Ottoman-Venetian War of 1714,1714,1718,4,Won,Venice,Italy,European,Offensive,Away,Constantinople,Venice,1432,904.28,8595.3,2472.9264175606168,14102.2,2.90776468,16.9784712,8379.852200000001,7742419.3,9950437.6,195009.208,3249549.7800000003,12412569.2,251576.98799999998,8397582.3,2392660.44,11699253.2,0.36567202063861415,0.6095006452893874,0.17126186720509912,0.042971571885979866,2.3826129230739155,0.8016420645614608,0.10514529508416162,7772557.883999999,34873702.92572333,0.2228773325435095,-1.006018465808693,-1.501133737150807,-0.49511527134211386,-1.7645615066927425,-3.1472165008547637,0.8681977523060939,-0.22109307427801536,-2.2524121226356324,7.266827347520591,1.0,1,0,0,18
Ottoman/Turkey,Austro-Turkish War of 1716,1716,1718,2,Lost,Habsburg Austria,Austria,European,Defensive,Home,Constantinople,Vienna,1276,905.32,8623.2,1941.0,2615.866666666667,2.96111812,5.59999982,8558.1468,7754264.2,9972214.4,6811.433,2502314.3,946701.75,256929.69199999998,8417155.2,128945.09000000001,2171232.64,0.4664193714580114,3.296498292471584,0.5287711098533572,1.2564385203524722,3.098837024589597,10.533638920599863,1.992551185935036,7806755.4240000015,5077397.2,1.5375506615870038,-0.7626701108074851,0.43019067078136947,1.1928607815888548,-0.6371996253460508,0.22828114751869683,1.1310268877452803,2.354573842953287,0.6894158206546706,7.151485463904735,0.0,0,1,0,18
Ottoman/Turkey,Ottoman-Safavid War of 1730,1730,1735,5,Lost,Afsharid Persia,Iran,Colonial / Eastern,Defensive,Home,Constantinople,Isfahan,2215,912.6,8818.5,888.8251786695987,5390.0,3.3599987,3.6783497,9905.263,7835798.5,10124772.0,6800.1625,6817424.0,4610383.5,297372.3,8552997.0,199886.28,5234242.5,1.026748591175137,1.6360853432282003,0.9134527638848475,1.4566215145593948,1.149378196221916,2.1960802176218097,1.4877074104335726,8047763.100000001,4790767.713029137,1.6798483212018456,0.02639710173295362,0.5187035043403303,0.49230640260737646,-0.09052361343934577,0.3761197230889955,0.13922109720731046,0.7866740519517977,0.39723628430300506,7.703007682479236,0.0,0,1,1,18
Ottoman/Turkey,Russo-Turkish War of 1735,1735,1739,4,Indecisive,Russia,Russia,European,Defensive,Home,Constantinople,St. Petersburg,2105,915.2,8888.25,754.4524815738736,101936.816,3.51999865,2.0,10455.555,7863888.75,10179284.0,18859.616,9395898.5,26297693.0,313893.0,8600609.5,377116.43999999994,18478705.0,1.2130651331291122,0.08719371811652425,1.759999325,0.5543885411028517,0.8369490953951876,0.3870789730490808,0.8323503478129992,8134526.4,76906483.79493934,0.10577165927504378,0.19315032442232838,-2.2464726661879926,-2.4396229906103213,0.5653134255272595,-0.5898895003264506,-0.1779920282690434,-0.9491265420444224,-0.18350183567352032,7.652070746116482,,0,1,0,18
Ottoman/Turkey,Austro-Turkish War of 1737,1737,1739,2,Won,Habsburg Austria,Austria,European,Defensive,Home,Constantinople,Vienna,1276,916.24,8916.15,1941.0,2767.9416666666666,3.58399863,6.64999979,10675.6718,7875124.85,10201088.8,7674.093800000001,2254370.46,1041023.432,320501.28,8619654.5,168806.204,2367854.88,0.47204533745492017,3.2212203412282894,0.5389471794253996,1.3911312629512034,3.4932700679550246,9.799096241668458,1.898634483836862,8169333.276,5372574.774999999,1.520562042991761,-0.7506802440795494,0.41908003163806684,1.1697602757176162,-0.6181377102306683,0.33011727437784105,1.2508382797425746,2.2822901611860664,0.6411349350715364,7.151485463904735,1.0,0,1,0,18
Ottoman/Turkey,Russo-Turkish War of 1768,1768,1774,6,Lost,Russia,Russia,European,Offensive,Away,Constantinople,St. Petersburg,2105,936.1142857142858,9348.6,754.4524815738736,101936.816,4.75065918,2.00000004,14795.2412,8039325.9,10538097.2,26541.485399999998,12895628.6,34790614.0,444177.49600000004,8903734.0,530723.388,26005446.0,1.2407862769056641,0.0917097508715595,2.375329542493409,0.5574383263417503,0.6234148136059068,0.3029005811739913,0.836928437757109,8751358.011428572,76906483.79493934,0.1137922003398683,0.2157452729428739,-2.173381297952751,-2.3891265708956246,0.8651361825951238,-0.5844034071632673,-0.47254314932951524,-1.1943506422515742,-0.17801671064594432,7.652070746116482,0.0,1,0,0,18
Ottoman/Turkey,Russo-Turkish War of 1787,1787,1792,5,Lost,Russia,Russia,European,Defensive,Home,Constantinople,St. Petersburg,2105,949.9571428571428,9613.65,754.4524815738736,101936.816,5.64820601,2.0,18079.344699999998,8128192.75,10742500.0,30963.7913,15044541.6,39528329.8,542771.6939999999,9064273.6,619163.732,30339023.0,1.2591344929708816,0.09430989094264038,2.824103005,0.5838866605459906,0.5402752018712222,0.2717671111922366,0.8766206189867722,9132555.48642857,76906483.79493934,0.11874883671420065,0.23042457459181423,-2.1307446322063104,-2.3611692067981247,1.038190793824161,-0.5380483893963351,-0.6156766361478019,-1.3028097882943717,-0.13168096972857038,7.652070746116482,0.0,0,1,0,18
Ottoman/Turkey,French Invasion of Egypt,1798,1801,3,Won,France,France,European,Defensive,Home,Constantinople,Paris,2255,957.9714285714285,9767.1,1706.167550679424,29457.183333333334,6.2413642,25.881062399999998,20295.2552,8174429.0,10859499.6,179484.656,16822632.4,24671887.2,609296.968,9150964.2,7186924.3,20575256.4,0.5614755878987081,0.3315693795118452,0.24115564127692068,0.1130751544577716,0.4859185415000806,0.4401568275652622,0.08477854260966684,9356602.74,50258890.33774809,0.18616811229062313,-0.5771869823316617,-1.6811051839574083,-1.1039182016257467,-1.4223127395128212,-2.17970259764285,-0.7217142792119215,-0.8206241892899022,-2.467712803466466,7.720905251936779,1.0,0,1,0,18
Ottoman/Turkey,Russo-Turkish War of 1806,1806,1812,6,Lost,Russia,Russia,European,Defensive,Home,Constantinople,St. Petersburg,2105,963.8,9878.7,754.4524815738736,101936.816,6.71479236,1.9652969200000001,22090.0716,8204850.3,10943650.4,34746.196,17193454.8,44266156.0,663180.404,9210162.2,695002.974,34685202.4,1.2774827090360996,0.09691003101372128,3.4166808545143392,0.6357551082714205,0.4772077744375144,0.24722387008259764,0.9542123254281211,9521091.06,76906483.79493934,0.1238008889521811,0.2448915080030273,-2.0890807382066856,-2.3339722462097128,1.228669569448468,-0.4529418396804617,-0.7398032971108794,-1.3974609962375881,-0.046869068955550874,7.652070746116482,0.0,0,1,0,19
Ottoman/Turkey,Greek War of Independence,1821,1832,11,Lost,Greece,Greece,European,Defensive,Home,Constantinople,Athens,562,977.82,10108.38,1535.28384279476,2333.0,7.6918809,8.0,25916.461900000002,8273356.15,11124803.3,5295.14163,1467349.8,1115210.28,778056.7259999999,9334009.3,186736.0,2147464.0,0.6368985152739064,4.332781825975139,0.9614851125,4.8943850251650405,5.638298482066103,9.975520760084816,4.166613432867791,9884176.1316,3581817.205240175,2.759542311969331,-0.4511449527836899,1.0150648369812911,1.466209789764981,-0.03927619769251986,1.588088634824385,1.7295823324161836,2.3001341679380074,1.4271035794468006,6.331501849893691,0.0,0,1,0,19
Ottoman/Turkey,Russo-Turkish War of 1828,1828,1829,1,Lost,Russia,Russia,European,Defensive,Home,Constantinople,St. Petersburg,2105,1004.56,10349.04,754.4524815738736,101936.816,8.1998352,2.9132421600000002,28361.428200000002,8420584.7,11375692.4,59312.2068,19712427.2,49821502.4,851464.228,9527064.4,1191358.82,39615428.8,1.3315086430683793,0.10152406565259013,2.8146768272775513,0.47817185922004846,0.427171378469314,0.2283289714683514,0.7147000666012612,10396231.6224,76906483.79493934,0.13518017089586537,0.2863126174775032,-2.001146791101042,-2.2874594085785454,1.0348474511921517,-0.7377850729917658,-0.8505699915457048,-1.4769678326288023,-0.3358923115684915,7.652070746116482,0.0,0,1,0,19
Ottoman/Turkey,Egyptian-Ottoman War of 1831,1831,1833,2,Lost,Egypt,Egypt,Colonial / Eastern,Defensive,Home,Constantinople,Cairo,1236,1016.02,10452.18,1008.58,4822.1,8.4244409,11.2371842,29446.311,8480937.6,11480273.7,13014.51914,0.0,451818.72000000003,884041.66,9606669.7,533024.2,4206975.77,1.0073767078466755,2.1675577030754236,0.749693228308921,2.2625738748577384,,25.409026212990906,1.6585394434248955,10619623.9236,4863473.618000001,2.1835471429918214,0.007349633004618352,0.7809506842722658,0.7736010512676478,-0.2880911850483666,0.8165030479297071,,3.235104473614293,0.5059373617117952,7.119635638017636,0.0,0,1,1,19
Ottoman/Turkey,Egyptian-Ottoman War of 1839,1839,1841,2,Won,Egypt,Egypt,Colonial / Eastern,Offensive,Home,Constantinople,Cairo,1236,1046.58,10727.22,1046.82,5278.9,9.060248099999999,12.085273800000001,32536.879000000004,8627238.4,11743463.3,14940.29146,0.0,482321.27999999997,976872.54,9802243.3,611896.52,4448103.53,0.9997707342236487,2.032093807422001,0.7496932423657624,2.1777941271836476,,24.347802568445665,1.5964668993378162,11226893.907599999,5526058.097999999,2.0316279178576235,-0.000229292061767039,0.7088374016587766,0.7090666937205438,-0.28809116629824233,0.7783124962523182,,3.19244160186074,0.4677929996898741,7.119635638017636,1.0,1,1,1,19
Ottoman/Turkey,Crimean War,1853,1856,3,Won,Russia,Russia,European,Defensive,Home,Constantinople,St. Petersburg,2105,1100.06,11208.54,754.4524815738736,101936.816,10.2961797,5.09722572,38759.2401,8877372.4,12212630.1,129795.338,26667743.2,65129251.0,1164636.1800000002,10139206.4,2841170.08,52514552.2,1.4580905051901345,0.10995575926169796,2.019957574097778,0.2986181221701507,0.3328880263103779,0.18751375015812788,0.40991427728958774,12330066.5124,76906483.79493934,0.16032544857045397,0.377127706550253,-1.8305494760689853,-2.2076771826192383,0.7030765082706568,-1.2085897052626746,-1.099949102875057,-1.6739031020838089,-0.8918072209255015,7.652070746116482,1.0,0,1,0,19
Ottoman/Turkey,Russo-Turkish War of 1877,1877,1878,1,Lost,Russia,Russia,European,Defensive,Home,Constantinople,St. Petersburg,2105,1215.139534883721,12315.06976744186,810.125270390284,101936.816,12.8081806,8.70529091,50768.4234,9199855.2,12923799.2,218560.545,35131103.4,83752694.0,1557688.51,10599059.1,6389658.2,66564513.0,1.4999402923183944,0.12081081448965268,1.4713098887122658,0.23228539899550488,0.2618720822756737,0.15430905661374902,0.24378275977265887,14964528.149269875,82581590.62472463,0.18120900840083298,0.4054253021948491,-1.7081041713726344,-2.1135294735674837,0.3861530847705201,-1.4597884952685405,-1.3398991300358756,-1.8687978264959046,-1.4114777790676076,7.652070746116482,0.0,0,1,0,19
Ottoman/Turkey,Greco-Turkish War of 1897,1897,1897,1,Won,Greece,Greece,European,Defensive,Home,Constantinople,Athens,562,1358.3953488372092,13806.697674418605,2004.0,4813.0,15.364007200000001,8.0,55302.01,9230557.0,13248313.3,8700.527,3031969.29,2301894.92,1946364.31,10717195.8,385440.0,4432560.0,0.6778419904377292,2.868626153006151,1.9205009000000002,6.356167850522159,3.0444097934778225,5.755394473002269,5.049720605022832,18754953.903731745,9645252.0,1.944475261375415,-0.388841070654411,0.6649921521750158,1.0538332228294272,0.6525860374316742,1.8494256565262446,1.1133070542886683,1.7501375842213578,1.6193329160186902,6.331501849893691,1.0,0,1,0,19
Ottoman/Turkey,Italo-Turkish War,1911,1912,1,Lost,Italy,Italy,European,Defensive,Home,Constantinople,Rome,1374,1458.6744186046512,14850.837209302324,3870.0,36917.0,17.4425289,37.5142917,55302.01,9260294.1,13552989.1,534703.25,5898618.65,17042246.6,2291843.95,10836648.1,13099950.5,21781521.4,0.37691845441980654,0.40227638240654234,0.4649569033446525,0.10342561037360443,1.5699089311359362,0.7952583610660814,0.17495058092013402,21662536.33207139,142868790.0,0.151625392306265,-0.9757264162043434,-1.8863423243757464,-0.9106159081714031,-0.76581055866917,-2.268902665046039,0.45101761203192364,-0.22908823465011263,-1.7432517396816178,7.2254814727822945,0.0,0,1,0,20
